restaurant_id;user;title;text;visit_date;score;response
19. Teresa Carles Cuina Vegetariana;Trank_und_Speis;🎗7🎗Tage🎗die🎗Woche🎗ab🎗9🎗Uhr🎗durchgehend🎗geöffnet🎗🎗;"dasisteineAnsageinLleida,dawirdmanauchMontagabendsgutversorgt.\nIneinemgroßen,modernenLokal,dervielBein-undElbogenfreiheitbietet:(malgespanntwieTeresasLadeninBarcelonaausschaut....)\ndiecroqueteswunderbar,ebensodieGemüseTempura...(dieMöhren......)\nder(mirbekannte)CostedeSegreistnichtsomeinDing;dereinzigeMontsantaufderKartefürkeine20emundet.\ndieDamederBedienungsowasvon❤lichundnett......gracies\n(kleinerTipp:Nachtisch❄Schneesturm❄mitdemOlivenölbeträufeln...)";2019-01;5;Vielen Dank für Ihre freundlichen Worte, Trank_und_Speis :) Wir hoffen, Sie bald wiederzusehen!
19. Teresa Carles Cuina Vegetariana;imma0jer;Excelente restaurante;Cada domingo voy a comer en este restaurante de Lleida y no me canso de repetir. Cocina excelente, sitio agradable y tranquilo y platos excepcionales, no sabría decir cuál porque todos son delicatessen. El trato de todos los trabajadores es muy correcto y muy positivo y en especial a Montse, con su presencia te sientes como en casa.\nCalidad-precio inmejorable.\n¡Muy recomendable!;2019-01;5;Gracias por tu confianza en nosoros, imma0jer! :)
19. Teresa Carles Cuina Vegetariana;Anna R;La comida muy buena y el trato exquisito;Un Restaurante muy agradable, buena comida y trato exquisito. Es vegetariano pero también tiene opciones vegadas.;2019-01;4;Muchas gracias Anna! Efectivamente, tenemos opciones vegetarianas y veganas :):)
19. Teresa Carles Cuina Vegetariana;Usuarioviajero955;Más control del gluten;La comida es muy buena pero ultimamente no controlan bien el tema del gluten. De las ultimas veces que he ido en dos he tenido problemas, soy celiaca, despues de comer en el restaurante. No sé si debe ser una cuestion de la contaminación cruzada pero en el Flax & kale de Barcelona en el que todo es sin gluten no he tenido nunca problemas.;2019-01;4;Gracias por tus comentarios, Usuarioviajero955. \n\nLamentamos oír que has sufrido una intoxicación en nuestro local. Cómo bien sabes, en Teresa Carles Lleida no somos un restaurante gluten-free, y aunque dispongamos de patos sin gluten y los cocinemos totalmente a parte, a veces no podemos evitar la contaminación cruzada con otros ingredientes.\n\nEl restaurante que nos mencionas, el Flax&Kale Passage, sí es gluten-free y por lo tanto, no existe este riesgo en la cocina.\n\nTe agradecemos que nos reportes este incidente. Si lo deseas, déjanos tus datos para que nuestro equipo de Calidad se ponga en contacto contigo para solventar cualquier duda que puedas tener.\n\nMuchas gracias una vez más!
19. Teresa Carles Cuina Vegetariana;Núria G;Excelente servicio;Muy buena comida y un excelente servicio, en especial el trato de Montse, siempre atenta a todo y con un empatia especial.;2019-01;5;Gracias Núria!! :)
19. Teresa Carles Cuina Vegetariana;soniaaD8459PK;Sorprendente!!!;Hemos ido despues del trabajo ya que nos quedaba cerca y un comprañero me dice que tal el vegetariano digo perfecto (no había ido nunca en ninguno). me a sorprendido gratamente. El menú toda la semana es lo mismo y tienes 3 platos de primero, 3 segundo y 3 de postre con bebida incluido por 14,50€. Tambien puedes hacer un primero+postre o segundo+postre. No havia estado nunca y creo que no va a ser la ultima vez que vaya. Personal muy atento y rapido a la hora de servir la comida. Todo muy bueno.;2019-01;4;Muchas gracias soniaaD8459PK, encantados de tenerte con nosotros!
19. Teresa Carles Cuina Vegetariana;maik_serrano;Platos elaborados y de calidad;Desde el primer momento, notas el buen trato por parte de todo el personal del restaurante. La calidad y variedad de los platos es sobresaliente. Se nota que tanto en cocina como en el resto de servicios del local, son unos grandes profesionales. Gracias a Montse y resto de camareros por el trato recibido. LO recomendaría y repetir sin duda.;2019-01;5;Gracias maik_serrano!!
19. Teresa Carles Cuina Vegetariana;Helena P;Excelente atencion;Añadir a la calidad de la comida, la excelente atención de su gente, sobretodo del Sr. Ramón, pendiente de todas las mesas y de cualquier descuido;2019-01;5;Muchas gracias Helena! Esperamos verte pronto :)
19. Teresa Carles Cuina Vegetariana;Carlopatrick;Finalmente un' alternativa;Finalmente dopo tre giorni fatti di menù monotematici, fritti e piuttosto banali ecco una bella proposta in chiave vegetariana.\nIl locale è carino, ha anche una parte caffetteria /pasticceria, personale gentile e prezzi abbastanza in linea.\nPeccato per le attese delle comande, stasera il povero cameriere in sala doveva fare i salti mortali.\nImperdibile la Olla Aranensa e Bomba de Barcelo', dolci notevoli e insalate supreme.\nBravi!\nVoto 8;2018-12;4;Grazie mille Carlopatrick! Speriamo di vederti presto :)
19. Teresa Carles Cuina Vegetariana;AntonioM10447;Mucha variedad;A la misma altura de todos los restaurantes de la cadena. Muy bien. Tendrán que asumir su éxito reponiendo con más frecuencia las bebidas. Buena calidad y variedad. Excelente opción. ;2018-12;4;Muchas gracias AntonioM10447! :):)
19. Teresa Carles Cuina Vegetariana;715pepac;Resraurante agradable;El restaurante es bonito y la comida es buena. Tal vez un poco demasiado lleno. Los entrantes estaban muy buenos. Pedí el mar y montaña de principal y las albóndigas estaban un poco secas pero ricas de sabor y las rabas de coco deliciosas. Volveré seguro;2018-12;4;Muchas gracias Pepa, esperamos tu próxima visita! :)
19. Teresa Carles Cuina Vegetariana;anna_ubse;Cena con detalles a mejorar;Fuimos de cena de empresa al restaurante.\nLa decoración del local es muy agradable, acorde a su filosofía de comida sana (por lo que no tienen refrescos!)\nPedimos para cuatro personas dos platos para compartir (ensalada, alcachofas) y luego para cada una una bomba y un plato.\nHabía comido allí con anterioridad y los platos son buenos, pero nada del otro mundo excepto el canelon XXL que sí me gustó mucho.\nA mejorar diria tres aspectos: que los camareros huelen a tabaco, me parece algo desagradable en un restaurante, el coulant que pedimos de postre estaba demasiado pasado con el chocolate seco y por ultimo los cuores tenian la salsa con lecce de coco, que mataba el sabor al plato entero (yo los había probado con anterioridad sin este tipo de lehe y me parecieron deliciosos)\n\nEn definitiva, es un buen sitio para comer, pero tiene aspectos a mejorar;2018-12;3;Muchas gracias anna_ubse. Tendremos en cuenta tus comentarios! \nNo dejes de volver :)
19. Teresa Carles Cuina Vegetariana;carlacbellmunt;Comida adecuada - personal bajo;Comida sin ningun tipo de pero, organización de tiempos en cocina OK...pero yo que me dedico a esto, cuando el personal te distrae más que la comida es que algo falla. Me explicaré: no puede ser que no sonrian, porque es un detalle super importante. El tono de voz de un camarero/a, también entra dentro de una valoración ya que lo tienes al lado cuando hablan con el maitre o con algun cliente o que llamen cariño a los clientes. También entiendo que entre semana hagan un menú y no tengan tiempo de repasar cubiertos, pero de primero a segundo plato hay que cambiar cubiertos aunque sea un bar de carretera. Lo bueno que hay es que es barato y la comida está buena y hay buena presentación. En mi punto de vista y cómo profesional del sector, la formación del personal en base a protocolos, deberia ser obligatoria para todo el mundo.;2018-12;4;Muchas gracias por tu comentario, carlacbellmunt. Tendremos en cuenta tus valoraciones. :)
20. La Huerta;Fran200607;No mata;Tras las expectativas por las críticas positivas recibidas sobre este restaurante...me he quedado igual....es decir no me ha sorprendido gratamente! Lentos en servir, buena presentación eso si y platos simplemente correctos pero nada más! Entiendo q con el tipo de cocina q ofrecen...cocina catalana deberían quizás ahondar más en la cuina catalana y dejar un poco más al lado la sofisticación de los platos.....plato estrella, los caracoles, no hace falta ir a Lleida para esto, en cualquier masia los encuentras. Quizás sea muy crítico pero me esperaba mucho más ...por eso mi voto es de restaurante normal.;2019-11;3;
20. La Huerta;josepj139;Comida típica;Buen restaurante de comida típica de Lleida. Excelentes caracoles. A destacar carnes a la brasa. Dispone de buena carta de vinos. Servicio correcto y precios moderados.;2019-11;3;
20. La Huerta;dpbi1992;....genuino, gustoso! che vuoi di più;Un ristorante che offre in un ambiente accogliente una cucina di tradizione veramente squisita.\nTutto perfetto!\nUn gazpacho alla ciliegia e pesce, carne da grigliare, caracoles, verdure, crema catalana....\nScelta perfetta.\nComplimenti anche alla Signora che ci ha servito: svelta, gentilissima, disponibile.\n...catalana unica;2019-09;5;
20. La Huerta;Nieves_CU;De la terra;Restaurante muy casero, con buenos ingredientes, que ofrecen mucho sabor. Lugar agradable y camareros muy educados. Resulta un poco caro para las raciones. ;2019-10;4;
20. La Huerta;sancrz;Indispensable en Lérida;Parada obligatoria si quieres comer en Lérida. Restaurante muy grande y amplio, con fácil aparcamiento. Menú muy extenso con sugerencias, entrantes, carnes,..... Algunos platos disponen de la opción de media ración. Comida casera, raciones bastante completas. Tanto los platos de carne como los de pescado están exquisitos. Caracoles a la brasa. Postres caseros deliciosos. Trato del personal inmejorable. ;2019-10;4;
20. La Huerta;Pedro A;PURA COCINA CATALANA;Si se visita o se pasa por Lleida es parada obligada en el Restaurante La Huerta. Restaurante con una excelente cocina regional con platos muy elaborados y a precio muy razonable y sin descuidar la bodega. A destacar los caracoles a la llauna, los bordan, y no se queda corta la longaniza con judías. El servicio por parte del personal muy bueno, atento y servicial. En mi próximo viaje a Lleida pienso volver. Lo recomiendo al 100x100.;2019-09;4;
20. La Huerta;Francesc R;Sus caracoles;Como siempre hay que ir a la Huerta a comer sus caracoles. Quizás son de los mejores de la comarca de Lërida. Los demás platos muy bien. El precio algo excesivo pero para una vez de cuando en cuando pagas caro y bueno.;2019-08;4;
20. La Huerta;Albert_lls;Bastante bueno;Un restaurante bastante tradicional de cocina 'lleidatana', comimos una ración de jamón, francamente buenísimo, una parrillada de verduras escalivadas ( difícil hacerlo mal), y unos caracoles muy buenos, al punto de cocción y sabrosos. El precio bastante correcto, 57,40€ por una botella de vino(0,5l), pan tostado, parrillada de verduras, 1/2 ración de jamón de bellota, una ración de caracoles, 1 postre y café. Volveremos;2019-09;4;
20. La Huerta;Gaspar M;Aprobado raspado...;Pues eso, le doy un aprobado justito para el precio que tienen. \nNo se puede decir que la comido sea mala, yo la comí a gusto... pero por ese precio he comido mejor en otros sitios.\nHe dado tres puntos porque no comimos mal... ah! aquí tienen el lavamanos mixto a la vista de todo el que entra en el local, cosa curiosa, será para que no les roben las toallitas...;2019-08;3;
20. La Huerta;Blanca G;Comida de calidad;El servicio era correcto, y la comida toda de calidad, se notaba en el producto, aceite, carnes, olivas etc;2019-08;4;
20. La Huerta;cfp1997;Calidad - Precio;La calidad-precio de este restaurante considero que no es la correcta, raciones pequeñas en algunos de los platos para el precio que supuestamente valen... Un sólo canelón de gambas y setas por casi 20€\nPor otro lado, algunos de los entrantes no fueron de la calidad que esperábamos. Lo dicho, pagar demasiado para comer poco.;2019-08;2;
20. La Huerta;Mª Antonia S;Me gusto;Pasaba por LLeida y queria comer caracoles a la llauna, me gustaron y me gusto tanto o mas el entrante y los postres\nNo es barato pero valió la pena;2019-07;5;
20. La Huerta;VeronicaBlazHer;Horrible relación CANTIDAD - precio;Pues eso. Calidad de los platos muy buena, pero la cantidad deja mucho que desear por el precio... 9.30€ por 36 caracoles (en las fotos las bandejas parecen grandes, pero comparar con el tenedor). 5.80 por medio tomate, medio pimiento, una cebollita, una rodaja de calabacín, una rodaja de patata y un trozo de berenjena... \nLamentable por 18€...;2019-07;2;
20. La Huerta;13pepitab;Comida;Los caracoles están bien aún que no son los mejores que he comido y la ensalada estaba un poco escasa pero no estaba mal ;2019-07;3;
